Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I6_15,*,ALL,*,QUAL,*,0.260302,0.699806,0.516694,0.379459,1225,1554,2809091522,2546949881.000000,0.000000,24802,.,.,11797.000000,6468.000000,,1.82390228819,6456,.,.,2357.000000,3699.000000,,0.637199243039,18346,.,.,9440.000000,2769.000000,,3.40917298664,19168,.,.,8574.000000,9792.000000,,0.875612745098,6483,.,.,2485.000000,3716.000000,,0.668729817008,2781,.,.,1243.000000,1518.000000,,0.81884057971,9904,.,.,4846.000000,4558.000000,,1.06318560772
INDEL,I6_15,*,PASS,*,QUAL,*,0.260302,0.699806,0.516694,0.379459,1225,1554,2809091522,2546949881.000000,0.000000,24802,.,.,11797.000000,6468.000000,,1.82390228819,6456,.,.,2357.000000,3699.000000,,0.637199243039,18346,.,.,9440.000000,2769.000000,,3.40917298664,19168,.,.,8574.000000,9792.000000,,0.875612745098,6483,.,.,2485.000000,3716.000000,,0.668729817008,2781,.,.,1243.000000,1518.000000,,0.81884057971,9904,.,.,4846.000000,4558.000000,,1.06318560772
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.255319,0.8,0.926471,0.387097,3,0,3033800718.000000,2546949881.000000,0.000000,47,.,.,25.000000,18.000000,,1.38888888889,12,.,.,4.000000,8.000000,,0.5,35,.,.,21.000000,10.000000,,2.1,204,.,.,101.000000,95.000000,,1.06315789474,12,.,.,4.000000,8.000000,,0.5,3,.,.,2.000000,1.000000,,2.0,189,.,.,95.000000,86.000000,,1.10465116279
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.255319,0.8,0.926471,0.387097,3,0,3033800718.000000,2546949881.000000,0.000000,47,.,.,25.000000,18.000000,,1.38888888889,12,.,.,4.000000,8.000000,,0.5,35,.,.,21.000000,10.000000,,2.1,204,.,.,101.000000,95.000000,,1.06315789474,12,.,.,4.000000,8.000000,,0.5,3,.,.,2.000000,1.000000,,2.0,189,.,.,95.000000,86.000000,,1.10465116279
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.260311,0.699643,0.0,0.379445,1222,1554,2546949881.000000,2546949881.000000,0.000000,24755,.,.,11772.000000,6450.000000,,1.82511627907,6444,.,.,2353.000000,3691.000000,,0.637496613384,18311,.,.,9419.000000,2759.000000,,3.41391808626,9249,.,.,3722.000000,5225.000000,,0.712344497608,6471,.,.,2481.000000,3708.000000,,0.669093851133,2778,.,.,1241.000000,1517.000000,,0.818061964403,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.260311,0.699643,0.0,0.379445,1222,1554,2546949881.000000,2546949881.000000,0.000000,24755,.,.,11772.000000,6450.000000,,1.82511627907,6444,.,.,2353.000000,3691.000000,,0.637496613384,18311,.,.,9419.000000,2759.000000,,3.41391808626,9249,.,.,3722.000000,5225.000000,,0.712344497608,6471,.,.,2481.000000,3708.000000,,0.669093851133,2778,.,.,1241.000000,1517.000000,,0.818061964403,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.393404,0.862681,0.137038,0.540381,208379,1457,2809091522,2546949881.000000,0.000000,3365115,2280133.000000,1085711.000000,2060752.000000,1303287.000000,2.10012885565,1.58119585325,1323849,895638.000000,428279.000000,453178.000000,870568.000000,2.09124892885,0.52055439667,2041266,1384495.000000,657432.000000,1607574.000000,432719.000000,2.1059136154,3.71505295584,1779533,1184241.000000,595494.000000,557400.000000,1221833.000000,1.98866991103,0.456199824362,1324793,895996.000000,428865.000000,453605.000000,871085.000000,2.08922621338,0.520735634295,210876,142611.000000,68271.000000,3367.000000,207501.000000,2.08889572439,0.0162264278244,243864,145634.000000,98358.000000,100428.000000,143247.000000,1.48065231095,0.701082745188
SNP,*,*,PASS,*,QUAL,*,0.393404,0.862681,0.137038,0.540381,208379,1457,2809091522,2546949881.000000,0.000000,3365115,2280133.000000,1085711.000000,2060752.000000,1303287.000000,2.10012885565,1.58119585325,1323849,895638.000000,428279.000000,453178.000000,870568.000000,2.09124892885,0.52055439667,2041266,1384495.000000,657432.000000,1607574.000000,432719.000000,2.1059136154,3.71505295584,1779533,1184241.000000,595494.000000,557400.000000,1221833.000000,1.98866991103,0.456199824362,1324793,895996.000000,428865.000000,453605.000000,871085.000000,2.08922621338,0.520735634295,210876,142611.000000,68271.000000,3367.000000,207501.000000,2.08889572439,0.0162264278244,243864,145634.000000,98358.000000,100428.000000,143247.000000,1.48065231095,0.701082745188
SNP,*,TS_boundary,ALL,*,QUAL,*,0.356541,0.819296,0.511374,0.496859,951,16,3033800718.000000,2546949881.000000,0.000000,12927,9053.000000,3889.000000,7882.000000,5028.000000,2.32784777578,1.5676213206,4609,3253.000000,1356.000000,1490.000000,3119.000000,2.39896755162,0.477717217057,8318,5800.000000,2533.000000,6392.000000,1909.000000,2.28977497039,3.34834992142,11518,7651.000000,3869.000000,3316.000000,8200.000000,1.9775135694,0.404390243902,4611,3253.000000,1358.000000,1490.000000,3121.000000,2.39543446244,0.47741108619,1017,702.000000,315.000000,47.000000,970.000000,2.22857142857,0.0484536082474,5890,3696.000000,2196.000000,1779.000000,4109.000000,1.68306010929,0.432952056461
SNP,*,TS_boundary,PASS,*,QUAL,*,0.356541,0.819296,0.511374,0.496859,951,16,3033800718.000000,2546949881.000000,0.000000,12927,9053.000000,3889.000000,7882.000000,5028.000000,2.32784777578,1.5676213206,4609,3253.000000,1356.000000,1490.000000,3119.000000,2.39896755162,0.477717217057,8318,5800.000000,2533.000000,6392.000000,1909.000000,2.28977497039,3.34834992142,11518,7651.000000,3869.000000,3316.000000,8200.000000,1.9775135694,0.404390243902,4611,3253.000000,1358.000000,1490.000000,3121.000000,2.39543446244,0.47741108619,1017,702.000000,315.000000,47.000000,970.000000,2.22857142857,0.0484536082474,5890,3696.000000,2196.000000,1779.000000,4109.000000,1.68306010929,0.432952056461
SNP,*,TS_contained,ALL,*,QUAL,*,0.393546,0.862841,0.0,0.540546,207428,1441,2546949881.000000,2546949881.000000,0.000000,3352188,2271080.000000,1081822.000000,2052870.000000,1298259.000000,2.09931023773,1.58124842578,1319240,892385.000000,426923.000000,451688.000000,867449.000000,2.0902715478,0.520708422051,2032948,1378695.000000,654899.000000,1601182.000000,430810.000000,2.1052024816,3.71667788584,1530041,1034652.000000,495463.000000,455435.000000,1074495.000000,2.08825280596,0.423859580547,1320182,892743.000000,427507.000000,452115.000000,867964.000000,2.08825352567,0.52089141946,209859,141909.000000,67956.000000,3320.000000,206531.000000,2.0882482783,0.0160750686338,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.393546,0.862841,0.0,0.540546,207428,1441,2546949881.000000,2546949881.000000,0.000000,3352188,2271080.000000,1081822.000000,2052870.000000,1298259.000000,2.09931023773,1.58124842578,1319240,892385.000000,426923.000000,451688.000000,867449.000000,2.0902715478,0.520708422051,2032948,1378695.000000,654899.000000,1601182.000000,430810.000000,2.1052024816,3.71667788584,1530041,1034652.000000,495463.000000,455435.000000,1074495.000000,2.08825280596,0.423859580547,1320182,892743.000000,427507.000000,452115.000000,867964.000000,2.08825352567,0.52089141946,209859,141909.000000,67956.000000,3320.000000,206531.000000,2.0882482783,0.0160750686338,0,0.000000,0.000000,0.000000,0.000000,,
